Seed,UE,X,Y,Z,Distance,AvgCQI,CC1,CC2,CC3,CC4,CC5,CQI_CC1,CQI_CC2,CQI_CC3,CQI_CC4,CQI_CC5,Thr_CC1_Mbps,Thr_CC2_Mbps,Thr_CC3_Mbps,Thr_CC4_Mbps,Thr_CC5_Mbps,TotalThr_Mbps
101,13,-95.4322792019764,-29.1006507918638,1.5,103.761350175265,13,1,0,1,0,1,15,12,13,10,15,0.546,0,5.264,0,2.618,8.428
101,14,85.6805285593076,-42.8326971537636,1.5,99.9401967161781,14.2,1,0,1,0,1,15,15,15,15,11,0.546,0,0,0,0,0.546
101,15,139.644966723591,135.863014413262,1.5,196.905371731426,7.2,1,0,1,0,1,7,6,12,0,11,2.17,0,2.786,0,0,4.956
101,16,-80.2939014555718,-46.910526632232,1.5,97.2623160318035,12.6,1,0,1,0,1,15,15,8,12,13,0.532,0,0,0,0,0.532
101,17,-124.931569900997,109.529944895498,1.5,168.573295591973,9.4,1,0,1,0,1,10,7,10,11,9,25.886,0,0,0,1.834,27.72
101,18,31.0645266873656,99.0833136596391,1.5,107.678957387618,13,1,0,1,0,1,15,12,13,10,15,0.476,0,0,0,0,0.476
101,19,68.6978271862853,11.4484347742672,1.5,75.250967561204,13.2,1,0,1,0,1,15,13,13,13,12,0.518,0,0,0,0,0.518
101,20,-67.1283514508212,126.740811770167,1.5,146.224823257427,12.2,1,0,1,0,1,14,13,9,10,15,0.56,0,0,0,0,0.56
101,1,4.91958831073385,55.5918986340535,1.5,62.6650743467682,15,1,0,1,0,1,15,15,15,15,15,0.462,0,11.774,0,0,12.236
101,2,21.2002760604419,5.36024225911421,1.5,35.9226099012216,15,1,0,1,0,1,15,15,15,15,15,0.574,0,2.744,0,0,3.318
101,3,-141.457732056571,-135.45463877208,1.5,197.915383746346,5.2,1,0,1,0,1,6,2,6,8,4,1.246,0,4.732,0,0,5.978
101,4,-98.5435031324691,-108.639228731368,1.5,149.41738195058,10,1,0,1,0,1,5,10,11,13,11,0.224,0,5.376,0,0,5.6
101,5,55.5830945091938,-93.9097721586237,1.5,112.786416301355,12,1,0,1,0,1,15,13,9,8,15,0.56,0,3.752,0,0,4.312
101,6,100.169058790823,148.295370346229,1.5,181.211498545662,11,1,0,1,0,1,13,7,13,12,10,3.178,0,5.306,0,0,8.484
101,7,-57.9101340983287,6.19961900549008,1.5,64.8403339527153,15,1,0,1,0,1,15,15,15,15,15,6.706,0,0,0,3.542,10.248
101,8,118.083923905019,23.6368606426251,1.5,123.752835385074,13.8,1,0,1,0,1,13,15,15,15,11,6.314,0,0,0,16.618,22.932
101,9,66.4631585304914,70.4457174808146,1.5,100.956428984171,13.8,1,0,1,0,1,13,15,15,11,15,23.016,0,0,0,0,23.016
101,10,-93.018313738561,12.5885316688781,1.5,98.0975423766758,12.8,1,0,1,0,1,15,12,9,15,13,6.244,0,0,0,0,6.244
101,11,16.2682773374361,123.946067302731,1.5,128.216747920624,10.6,1,0,1,0,1,10,6,15,10,12,0.546,0,0,0,33.012,33.558
101,12,-44.3604137920158,92.3760452963751,1.5,106.364609040775,11.8,1,0,1,0,1,14,11,13,6,15,0.504,0,11.186,0,0,11.69
101,13,-95.4322792019764,-29.1006507918638,1.5,103.761350175265,13.2,1,0,1,0,1,15,12,13,11,15,0.434,0,0,0,0,0.434
101,14,85.6805285593076,-42.8326971537636,1.5,99.9401967161781,14.2,1,0,1,0,1,15,15,15,15,11,3.276,0,0,0,0,3.276
101,15,139.644966723591,135.863014413262,1.5,196.905371731426,7.8,1,0,1,0,1,7,7,13,0,12,0.336,0,5.6,0,0,5.936
101,16,-80.2939014555718,-46.910526632232,1.5,97.2623160318035,13,1,0,1,0,1,15,15,8,13,14,3.332,0,0,0,0,3.332
101,17,-124.931569900997,109.529944895498,1.5,168.573295591973,10,1,0,1,0,1,10,8,11,11,10,8.82,0,0,0,8.372,17.192
101,18,31.0645266873656,99.0833136596391,1.5,107.678957387618,13.4,1,0,1,0,1,15,13,13,11,15,0.56,0,0,0,0,0.56
101,19,68.6978271862853,11.4484347742672,1.5,75.250967561204,14,1,0,1,0,1,15,14,14,14,13,0.504,0,0,0,0,0.504
101,20,-67.1283514508212,126.740811770167,1.5,146.224823257427,12.6,1,0,1,0,1,14,13,10,11,15,0.49,0,0,0,0,0.49
101,1,4.91958831073385,55.5918986340535,1.5,62.6650743467682,15,1,0,1,0,1,15,15,15,15,15,0.56,0,5.656,0,0,6.216
101,2,21.2002760604419,5.36024225911421,1.5,35.9226099012216,15,1,0,1,0,1,15,15,15,15,15,0.546,0,0,0,0,0.546
101,3,-141.457732056571,-135.45463877208,1.5,197.915383746346,5.6,1,0,1,0,1,6,3,6,9,4,3.626,0,7.028,0,0,10.654
101,4,-98.5435031324691,-108.639228731368,1.5,149.41738195058,10.2,1,0,1,0,1,5,11,11,13,11,0.21,0,3.486,0,0,3.696
101,5,55.5830945091938,-93.9097721586237,1.5,112.786416301355,12,1,0,1,0,1,15,14,9,8,14,0.532,0,2.086,0,0,2.618
101,6,100.169058790823,148.295370346229,1.5,181.211498545662,11.2,1,0,1,0,1,13,7,13,13,10,6.258,0,2.744,0,0,9.002
101,7,-57.9101340983287,6.19961900549008,1.5,64.8403339527153,15,1,0,1,0,1,15,15,15,15,15,6.272,0,0,0,3.136,9.408
101,8,118.083923905019,23.6368606426251,1.5,123.752835385074,13.6,1,0,1,0,1,13,15,15,15,10,8.806,0,0,0,24.024,32.83
